13253,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13254,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13255,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",3.0
13256,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",3.0
13257,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13258,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13259,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",4.0
13260,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",4.0
13261,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13262,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",1.0
13263,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13264,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13265,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",1.0
13266,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13267,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13268,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",1.0
13269,"Creative Zen Vision W 30 GB Widescreen Multimedia Player (Black)",5.0
13270,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",4.0
13271,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",5.0
13272,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",4.0
13273,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",2.0
13274,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",2.0
13275,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",4.0
13276,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",5.0
13277,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",5.0
13278,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",4.0
13279,"Creative Zen Vision W 60 GB Widescreen Multimedia Player (Black)",5.0
13280,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13281,"SanDisk Sansa c240 1 GB MP3 Player (Black)",4.0
13282,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13283,"SanDisk Sansa c240 1 GB MP3 Player (Black)",3.0
13284,"SanDisk Sansa c240 1 GB MP3 Player (Black)",4.0
13285,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13286,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13287,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13288,"SanDisk Sansa c240 1 GB MP3 Player (Black)",4.0
13289,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13290,"SanDisk Sansa c240 1 GB MP3 Player (Black)",2.0
13291,"SanDisk Sansa c240 1 GB MP3 Player (Black)",2.0
13292,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13293,"SanDisk Sansa c240 1 GB MP3 Player (Black)",4.0
13294,"SanDisk Sansa c240 1 GB MP3 Player (Black)",1.0
13295,"SanDisk Sansa c240 1 GB MP3 Player (Black)",3.0
13296,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13297,"SanDisk Sansa c240 1 GB MP3 Player (Black)",5.0
13298,"SanDisk Sansa c240 1 GB MP3 Player (Black)",4.0
13299,"SanDisk Sansa c240 1 GB MP3 Player (Black)",4.0
13300,"Visual Land 1 GB MP3 WMA FM DVR Player VL-340B Black",1.0
13301,"SanDisk Sansa c250 2 GB MP3 Player (Black)",4.0
13302,"SanDisk Sansa c250 2 GB MP3 Player (Black)",2.0
13303,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13304,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13305,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13306,"SanDisk Sansa c250 2 GB MP3 Player (Black)",1.0
13307,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13308,"SanDisk Sansa c250 2 GB MP3 Player (Black)",1.0
13309,"SanDisk Sansa c250 2 GB MP3 Player (Black)",4.0
13310,"SanDisk Sansa c250 2 GB MP3 Player (Black)",4.0
13311,"SanDisk Sansa c250 2 GB MP3 Player (Black)",4.0
13312,"SanDisk Sansa c250 2 GB MP3 Player (Black)",4.0
13313,"SanDisk Sansa c250 2 GB MP3 Player (Black)",3.0
13314,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13315,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13316,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13317,"SanDisk Sansa c250 2 GB MP3 Player (Black)",5.0
13318,"SanDisk Sansa c250 2 GB MP3 Player (Black)",3.0
13319,"SanDisk Sansa c250 2 GB MP3 Player (Black)",4.0
13320,"SanDisk Sansa c250 2 GB MP3 Player (Black)",2.0
13321,"Creative MuVo V100 2 GB MP3 Player (White)",2.0
13322,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13323,"Creative MuVo V100 2 GB MP3 Player (White)",5.0
13324,"Creative MuVo V100 2 GB MP3 Player (White)",1.0
13325,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13326,"Creative MuVo V100 2 GB MP3 Player (White)",2.0
13327,"Creative MuVo V100 2 GB MP3 Player (White)",5.0
13328,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13329,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13330,"Creative MuVo V100 2 GB MP3 Player (White)",5.0
13331,"Creative MuVo V100 2 GB MP3 Player (White)",5.0
13332,"Creative MuVo V100 2 GB MP3 Player (White)",5.0
13333,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13334,"Creative MuVo V100 2 GB MP3 Player (White)",2.0
13335,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13336,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13337,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13338,"Creative MuVo V100 2 GB MP3 Player (White)",4.0
13339,"Creative MuVo V100 2 GB MP3 Player (White)",5.0
13340,"Creative MuVo V100 2 GB MP3 Player (White)",5.0
13341,"Apple iPod classic 80 GB 6G (Black)",5.0
13342,"Apple iPod classic 80 GB 6G (Black)",5.0
13343,"Apple iPod classic 80 GB 6G (Black)",5.0
13344,"Apple iPod classic 80 GB 6G (Black)",5.0
13345,"Apple iPod classic 80 GB 6G (Black)",5.0
13346,"Apple iPod classic 80 GB 6G (Black)",5.0
13347,"Apple iPod classic 80 GB 6G (Black)",4.0
13348,"Apple iPod classic 80 GB 6G (Black)",4.0
13349,"Apple iPod classic 80 GB 6G (Black)",5.0
13350,"Apple iPod classic 80 GB 6G (Black)",5.0
13351,"Apple iPod classic 80 GB 6G (Black)",1.0
13352,"Apple iPod classic 80 GB 6G (Black)",5.0
13353,"Apple iPod classic 80 GB 6G (Black)",5.0
13354,"Apple iPod classic 80 GB 6G (Black)",4.0
13355,"Apple iPod classic 80 GB 6G (Black)",2.0
13356,"Apple iPod classic 80 GB 6G (Black)",3.0
13357,"Apple iPod classic 80 GB 6G (Black)",5.0
13358,"Apple iPod classic 80 GB 6G (Black)",5.0
13359,"Apple iPod classic 80 GB 6G (Black)",5.0
13360,"Apple iPod touch 16 GB without Software Updates",5.0
13361,"Apple iPod touch 16 GB without Software Updates",4.0
13362,"Apple iPod touch 16 GB without Software Updates",4.0
13363,"Apple iPod touch 16 GB without Software Updates",5.0
13364,"Apple iPod touch 16 GB without Software Updates",5.0
13365,"Apple iPod touch 16 GB without Software Updates",5.0
13366,"Apple iPod touch 16 GB without Software Updates",5.0
13367,"Apple iPod touch 16 GB without Software Updates",5.0
13368,"Apple iPod touch 16 GB without Software Updates",5.0
13369,"Apple iPod touch 16 GB without Software Updates",4.0
13370,"Apple iPod touch 16 GB without Software Updates",5.0
13371,"Apple iPod touch 16 GB without Software Updates",5.0
13372,"Apple iPod touch 16 GB without Software Updates",5.0
13373,"Apple iPod touch 16 GB without Software Updates",3.0
13374,"Apple iPod touch 16 GB without Software Updates",1.0
13375,"Apple iPod touch 16 GB without Software Updates",5.0
13376,"Apple iPod touch 16 GB without Software Updates",2.0
13377,"Apple iPod touch 16 GB without Software Updates",5.0
13378,"Apple iPod touch 16 GB without Software Updates",5.0
13379,"Apple iPod touch 16 GB without Software Updates",5.0
13380,"Visual Land 512MB MP3 WMA FM DVR Player VL-330B Black",3.0
13381,"Apple 160 GB iPod classic (Black)",4.0
13382,"Apple 160 GB iPod classic (Black)",4.0
13383,"Apple 160 GB iPod classic (Black)",5.0
13384,"Apple 160 GB iPod classic (Black)",5.0
13385,"Apple 160 GB iPod classic (Black)",5.0
13386,"Apple 160 GB iPod classic (Black)",3.0
13387,"Apple 160 GB iPod classic (Black)",1.0
13388,"Apple 160 GB iPod classic (Black)",2.0
13389,"Apple 160 GB iPod classic (Black)",1.0
13390,"Apple 160 GB iPod classic (Black)",2.0
13391,"Apple 160 GB iPod classic (Black)",1.0
13392,"Apple 160 GB iPod classic (Black)",3.0
13393,"Apple 160 GB iPod classic (Black)",3.0
13394,"Apple 160 GB iPod classic (Black)",5.0
13395,"Apple 160 GB iPod classic (Black)",3.0
13396,"Apple 160 GB iPod classic (Black)",3.0
13397,"Apple 160 GB iPod classic (Black)",1.0
13398,"Apple 160 GB iPod classic (Black)",2.0
13399,"Apple 160 GB iPod classic (Black)",2.0
13400,"Apple 160 GB iPod classic (Black)",4.0
13401,"Apple iPod nano 8 GB Silver (3rd Generation)",4.0
13402,"Apple iPod nano 8 GB Black (3rd Generation)",4.0
13403,"Apple iPod touch 8 GB without Software Updates",5.0
13404,"Apple iPod touch 8 GB without Software Updates",5.0
13405,"Apple iPod touch 8 GB without Software Updates",5.0
13406,"Apple iPod touch 8 GB without Software Updates",4.0
13407,"Apple iPod touch 8 GB without Software Updates",5.0
13408,"Apple iPod touch 8 GB without Software Updates",5.0
13409,"Apple iPod touch 8 GB without Software Updates",5.0
13410,"Apple iPod touch 8 GB without Software Updates",5.0
13411,"Apple iPod touch 8 GB without Software Updates",5.0
13412,"Apple iPod touch 8 GB without Software Updates",4.0
13413,"Apple iPod touch 8 GB without Software Updates",5.0
13414,"Apple iPod touch 8 GB without Software Updates",4.0
13415,"Apple iPod touch 8 GB without Software Updates",5.0
13416,"Apple iPod touch 8 GB without Software Updates",5.0
13417,"Apple iPod touch 8 GB without Software Updates",5.0
13418,"Apple iPod touch 8 GB without Software Updates",1.0
13419,"Apple iPod touch 8 GB without Software Updates",5.0
13420,"Apple iPod touch 8 GB without Software Updates",5.0
13421,"Apple iPod touch 8 GB without Software Updates",4.0
13422,"Apple iPod touch 8 GB without Software Updates",4.0
13423,"Apple iPod nano 4 GB Silver (3G)",5.0
13424,"Apple iPod nano 4 GB Silver (3G)",5.0
13425,"Apple iPod nano 4 GB Silver (3G)",5.0
13426,"Apple iPod nano 4 GB Silver (3G)",5.0
13427,"Apple iPod nano 4 GB Silver (3G)",5.0
13428,"Apple iPod nano 4 GB Silver (3G)",5.0
13429,"Apple iPod nano 4 GB Silver (3G)",5.0
13430,"Apple iPod nano 4 GB Silver (3G)",5.0
13431,"Apple iPod nano 4 GB Silver (3G)",5.0
13432,"Apple iPod nano 4 GB Silver (3G)",5.0
13433,"Apple iPod nano 4 GB Silver (3G)",4.0
13434,"Apple iPod nano 4 GB Silver (3G)",5.0
13435,"Apple iPod nano 4 GB Silver (3G)",5.0
13436,"Apple iPod nano 4 GB Silver (3G)",5.0
13437,"Apple iPod nano 4 GB Silver (3G)",4.0
13438,"Apple iPod nano 4 GB Silver (3G)",4.0
13439,"Apple iPod nano 4 GB Silver (3G)",5.0
13440,"Apple iPod nano 4 GB Silver (3G)",5.0
13441,"Apple iPod nano 4 GB Silver (3G)",5.0
13442,"Apple iPod nano 4 GB Silver (3G)",5.0
13443,"Visual Land 1 GB MP3 WMA FM DVR Player VL-540 Red",3.0
13444,"Apple iPod nano 8 GB Green (3rd Generation)",4.0
13445,"SanDisk Sansa Express 1 GB MP3 Player (Black)",3.0
13446,"SanDisk Sansa Express 1 GB MP3 Player (Black)",5.0
13447,"SanDisk Sansa Express 1 GB MP3 Player (Black)",5.0
13448,"SanDisk Sansa Express 1 GB MP3 Player (Black)",3.0
13449,"SanDisk Sansa Express 1 GB MP3 Player (Black)",4.0
13450,"SanDisk Sansa Express 1 GB MP3 Player (Black)",1.0
13451,"SanDisk Sansa Express 1 GB MP3 Player (Black)",5.0
13452,"SanDisk Sansa Express 1 GB MP3 Player (Black)",5.0
13453,"SanDisk Sansa Express 1 GB MP3 Player (Black)",1.0
13454,"SanDisk Sansa Express 1 GB MP3 Player (Black)",4.0
13455,"SanDisk Sansa Express 1 GB MP3 Player (Black)",4.0
13456,"SanDisk Sansa Express 1 GB MP3 Player (Black)",5.0
13457,"SanDisk Sansa Express 1 GB MP3 Player (Black)",4.0
13458,"SanDisk Sansa Express 1 GB MP3 Player (Black)",1.0
13459,"SanDisk Sansa Express 1 GB MP3 Player (Black)",4.0
13460,"SanDisk Sansa Express 1 GB MP3 Player (Black)",2.0
13461,"SanDisk Sansa Express 1 GB MP3 Player (Black)",3.0
13462,"SanDisk Sansa Express 1 GB MP3 Player (Black)",5.0
13463,"SanDisk Sansa Express 1 GB MP3 Player (Black)",1.0
13464,"SanDisk Sansa Express 1 GB MP3 Player (Black)",5.0
13465,"Zune 30 GB Digital Media Player (Red)",5.0
13466,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13467,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13468,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",2.0
13469,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13470,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",3.0
13471,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",3.0
13472,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",2.0
13473,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",1.0
13474,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",4.0
13475,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",2.0
13476,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13477,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13478,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",4.0
13479,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13480,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13481,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",4.0
13482,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",4.0
13483,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",4.0
13484,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",4.0
13485,"SanDisk Sansa Shaker 512 MB MP3 Player (Pink)",5.0
13486,"Creative Zen 4 GB MP3 Player (Black)",5.0
13487,"Creative Zen 4 GB MP3 Player (Black)",5.0
13488,"Creative Zen 4 GB MP3 Player (Black)",1.0
13489,"Creative Zen 4 GB MP3 Player (Black)",5.0
13490,"Creative Zen 4 GB MP3 Player (Black)",5.0
13491,"Creative Zen 4 GB MP3 Player (Black)",4.0
13492,"Creative Zen 4 GB MP3 Player (Black)",3.0
13493,"Creative Zen 4 GB MP3 Player (Black)",4.0
13494,"Creative Zen 4 GB MP3 Player (Black)",1.0
13495,"Creative Zen 4 GB MP3 Player (Black)",1.0
13496,"Creative Zen 4 GB MP3 Player (Black)",5.0
13497,"Creative Zen 4 GB MP3 Player (Black)",5.0
13498,"Creative Zen 4 GB MP3 Player (Black)",5.0
13499,"Creative Zen 4 GB MP3 Player (Black)",5.0
13500,"Creative Zen 4 GB MP3 Player (Black)",5.0
13501,"Creative Zen 4 GB MP3 Player (Black)",5.0
13502,"Creative Zen 4 GB MP3 Player (Black)",5.0
13503,"Creative Zen 4 GB MP3 Player (Black)",1.0
13504,"Creative Zen 4 GB MP3 Player (Black)",4.0
13505,"Creative Zen 4 GB MP3 Player (Black)",5.0
13506,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13507,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13508,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13509,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13510,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13511,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13512,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13513,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13514,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13515,"Zune 80 GB Digital Media Player Black (2nd Generation)",4.0
13516,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13517,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13518,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13519,"Zune 80 GB Digital Media Player Black (2nd Generation)",1.0
13520,"Zune 80 GB Digital Media Player Black (2nd Generation)",3.0
13521,"Zune 80 GB Digital Media Player Black (2nd Generation)",3.0
13522,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13523,"Zune 80 GB Digital Media Player Black (2nd Generation)",5.0
13524,"Zune 80 GB Digital Media Player Black (2nd Generation)",2.0
13525,"Zune 80 GB Digital Media Player Black (2nd Generation)",4.0
13526,"Rio PMP 300 MP3 Player",1.0
13527,"Rio PMP 300 MP3 Player",4.0
13528,"Rio PMP 300 MP3 Player",1.0
13529,"Rio PMP 300 MP3 Player",1.0
13530,"Rio PMP 300 MP3 Player",5.0
13531,"Rio PMP 300 MP3 Player",4.0
13532,"Rio PMP 300 MP3 Player",5.0
13533,"Rio PMP 300 MP3 Player",4.0
13534,"Rio PMP 300 MP3 Player",5.0
13535,"Rio PMP 300 MP3 Player",5.0
13536,"Rio PMP 300 MP3 Player",4.0
13537,"Rio PMP 300 MP3 Player",3.0
13538,"Rio PMP 300 MP3 Player",4.0
13539,"Rio PMP 300 MP3 Player",2.0
13540,"Rio PMP 300 MP3 Player",1.0
13541,"Rio PMP 300 MP3 Player",3.0
13542,"Rio PMP 300 MP3 Player",5.0
13543,"Rio PMP 300 MP3 Player",2.0
13544,"Rio PMP 300 MP3 Player",4.0
13545,"Rio PMP 300 MP3 Player",1.0
13546,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",1.0
13547,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",4.0
13548,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",2.0
13549,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",1.0
13550,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",2.0
13551,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",1.0
13552,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",1.0
13553,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",1.0
13554,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",1.0
13555,"Rio 600 32 MB Digital Audio Player (MP3/WMA)",3.0
13556,"COBY Sports MP3 Player with 256 MB Flash Memory and Arm Band",2.0
13557,"COBY Sports MP3 Player with 256 MB Flash Memory and Arm Band",5.0
13558,"COBY Sports MP3 Player with 256 MB Flash Memory and Arm Band",2.0
13559,"Rio S35S Sport Digital Audio Player",2.0
13560,"Rio S35S Sport Digital Audio Player",4.0
13561,"Rio S35S Sport Digital Audio Player",1.0
13562,"Rio S35S Sport Digital Audio Player",4.0
13563,"Rio S35S Sport Digital Audio Player",1.0
13564,"Rio S35S Sport Digital Audio Player",2.0
13565,"Rio S35S Sport Digital Audio Player",1.0
13566,"Rio S35S Sport Digital Audio Player",1.0
13567,"Rio S35S Sport Digital Audio Player",1.0
13568,"Rio S35S Sport Digital Audio Player",4.0
13569,"Rio S35S Sport Digital Audio Player",5.0
13570,"Rio S35S Sport Digital Audio Player",3.0
13571,"Rio S35S Sport Digital Audio Player",4.0
13572,"Rio S35S Sport Digital Audio Player",4.0
13573,"Rio S35S Sport Digital Audio Player",5.0
13574,"Rio S35S Sport Digital Audio Player",4.0
13575,"Rio S35S Sport Digital Audio Player",4.0
13576,"Rio S35S Sport Digital Audio Player",5.0
13577,"Rio S35S Sport Digital Audio Player",1.0
13578,"Rio S35S Sport Digital Audio Player",3.0
13579,"Creative Labs NOMAD MuVo 64 MB MP3 Player",4.0
13580,"Creative Labs NOMAD MuVo 64 MB MP3 Player",4.0
13581,"Creative Labs NOMAD MuVo 64 MB MP3 Player",3.0
13582,"Creative Labs NOMAD MuVo 64 MB MP3 Player",1.0
13583,"Creative Labs NOMAD MuVo 64 MB MP3 Player",4.0
13584,"Creative Labs NOMAD MuVo 64 MB MP3 Player",1.0
13585,"Creative Labs NOMAD MuVo 64 MB MP3 Player",1.0
13586,"Creative Labs NOMAD MuVo 64 MB MP3 Player",2.0
13587,"Creative Labs NOMAD MuVo 64 MB MP3 Player",5.0
13588,"Creative Labs NOMAD MuVo 64 MB MP3 Player",3.0
13589,"Creative Labs NOMAD MuVo 64 MB MP3 Player",4.0
13590,"Creative Labs NOMAD MuVo 64 MB MP3 Player",5.0
13591,"Creative Labs NOMAD MuVo 64 MB MP3 Player",3.0
13592,"Creative Labs NOMAD MuVo 64 MB MP3 Player",5.0
13593,"Creative Labs NOMAD MuVo 64 MB MP3 Player",4.0
13594,"Creative Labs NOMAD MuVo 64 MB MP3 Player",1.0
13595,"Creative Labs NOMAD MuVo 64 MB MP3 Player",3.0
13596,"Creative Labs NOMAD MuVo 64 MB MP3 Player",1.0
13597,"Creative Labs NOMAD MuVo 64 MB MP3 Player",2.0
13598,"Creative Labs NOMAD MuVo 64 MB MP3 Player",4.0
13599,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13600,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",4.0
13601,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13602,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13603,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13604,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",4.0
13605,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",4.0
13606,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",1.0
13607,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13608,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",3.0
13609,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13610,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13611,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",4.0
13612,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13613,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",4.0
13614,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",5.0
13615,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",4.0
13616,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",3.0
13617,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",4.0
13618,"RCA RD2780 20GB Lyra Personal Digital Multi-Media Player",2.0
13619,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13620,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13621,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13622,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13623,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",4.0
13624,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",1.0
13625,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",1.0
13626,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13627,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",4.0
13628,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13629,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13630,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",4.0
13631,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",4.0
13632,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",4.0
13633,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13634,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",1.0
13635,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13636,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13637,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",5.0
13638,"Apple iPod 10 GB White M8976LL/A (3rd Generation)",4.0
13639,"Archos Gmini402 20 GB Camcorder and Multimedia Player",4.0
13640,"Archos Gmini402 20 GB Camcorder and Multimedia Player",2.0
13641,"Archos Gmini402 20 GB Camcorder and Multimedia Player",1.0
13642,"Archos Gmini402 20 GB Camcorder and Multimedia Player",4.0
13643,"Archos Gmini402 20 GB Camcorder and Multimedia Player",5.0
13644,"Archos Gmini402 20 GB Camcorder and Multimedia Player",5.0
13645,"Archos Gmini402 20 GB Camcorder and Multimedia Player",4.0
13646,"Archos Gmini402 20 GB Camcorder and Multimedia Player",4.0
13647,"Archos Gmini402 20 GB Camcorder and Multimedia Player",1.0
13648,"Archos Gmini402 20 GB Camcorder and Multimedia Player",4.0
13649,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",2.0
13650,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
13651,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
13652,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
13653,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
13654,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
13655,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
13656,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",5.0
13657,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",4.0
13658,"Apple iPod 40 GB White M9245LL/A (3rd Generation)",1.0
13659,"Creative Labs 30GB Digital Audio Player",4.0
13660,"Creative Labs 30GB Digital Audio Player",1.0
13661,"Creative Labs 30GB Digital Audio Player",3.0
13662,"Creative Labs 30GB Digital Audio Player",1.0
13663,"Creative Labs 30GB Digital Audio Player",1.0
13664,"Creative Labs 30GB Digital Audio Player",5.0
13665,"Creative Labs 30GB Digital Audio Player",5.0
13666,"Creative Labs 30GB Digital Audio Player",2.0
13667,"Creative Labs 30GB Digital Audio Player",2.0
13668,"Creative Labs 30GB Digital Audio Player",1.0
13669,"Creative Labs 30GB Digital Audio Player",4.0
13670,"Creative Labs 30GB Digital Audio Player",5.0
13671,"Creative Labs 30GB Digital Audio Player",3.0
13672,"Creative Labs 30GB Digital Audio Player",4.0
13673,"Creative Labs 30GB Digital Audio Player",1.0
13674,"Creative Labs 30GB Digital Audio Player",4.0
13675,"Creative Labs 30GB Digital Audio Player",1.0
13676,"Creative Labs 30GB Digital Audio Player",2.0
13677,"Creative Labs 30GB Digital Audio Player",5.0
13678,"Creative Labs 30GB Digital Audio Player",5.0
13679,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",4.0
13680,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
13681,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",4.0
13682,"Creative Nomad Jukebox ZEN XTRA - Digital player - HD 40 GB - WMA MP3 - silver",5.0
